dteday,cnt
2012-08-19,55
2012-08-19,26
2012-08-19,11
2012-08-19,20
2012-08-19,41
2012-08-19,124
2012-08-19,270
2012-08-19,425
2012-08-19,272
2012-08-19,298
2012-08-19,162
2012-08-19,149
2012-08-19,276
2012-08-19,356
2012-08-19,343
2012-08-19,377
2012-08-19,341
2012-08-19,274
2012-08-19,190
2012-08-19,56
2012-08-19,46
2012-08-20,26
2012-08-20,10
2012-08-20,5
2012-08-20,3
2012-08-20,7
2012-08-20,37
2012-08-20,161
2012-08-20,442
2012-08-20,655
2012-08-20,357
2012-08-20,193
2012-08-20,241
2012-08-20,282
2012-08-20,291
2012-08-20,275
2012-08-20,309
2012-08-20,460
2012-08-20,893
2012-08-20,815
2012-08-20,299
2012-08-20,261
2012-08-20,245
2012-08-20,161
2012-08-20,102
2012-08-21,59
2012-08-21,33
2012-08-21,8
2012-08-21,3
2012-08-21,4
2012-08-21,34
2012-08-21,169
2012-08-21,519
2012-08-21,723
2012-08-21,328
2012-08-21,178
2012-08-21,256
2012-08-21,305
2012-08-21,331
2012-08-21,302
2012-08-21,302
2012-08-21,467
2012-08-21,878
2012-08-21,625
2012-08-21,476
2012-08-21,358
2012-08-21,280
2012-08-21,232
2012-08-21,136
2012-08-22,55
2012-08-22,21
2012-08-22,17
2012-08-22,7
2012-08-22,8
2012-08-22,40
2012-08-22,187
2012-08-22,553
2012-08-22,740
2012-08-22,376
2012-08-22,225
2012-08-22,267
2012-08-22,312
2012-08-22,316
2012-08-22,266
2012-08-22,316
2012-08-22,460
2012-08-22,783
2012-08-22,683
2012-08-22,580
2012-08-22,391
2012-08-22,351
2012-08-22,281
2012-08-22,140
2012-08-23,60
2012-08-23,25
2012-08-23,20
2012-08-23,9
2012-08-23,6
2012-08-23,37
2012-08-23,192
2012-08-23,481
2012-08-23,707
2012-08-23,412
2012-08-23,233
2012-08-23,278
2012-08-23,332
2012-08-23,346
2012-08-23,305
2012-08-23,305
2012-08-23,465
2012-08-23,820
2012-08-23,941
2012-08-23,633
2012-08-23,474
2012-08-23,329
2012-08-23,198
2012-08-23,157
2012-08-24,111
2012-08-24,42
2012-08-24,16
2012-08-24,8
2012-08-24,8
2012-08-24,38
2012-08-24,151
2012-08-24,425
2012-08-24,744
2012-08-24,389
2012-08-24,262
2012-08-24,281
2012-08-24,371
2012-08-24,351
2012-08-24,338
2012-08-24,350
2012-08-24,515
2012-08-24,812
2012-08-24,736
2012-08-24,536
2012-08-24,363
2012-08-24,306
2012-08-24,251
2012-08-24,178
2012-08-25,135
2012-08-25,115
2012-08-25,79
2012-08-25,38
2012-08-25,12
2012-08-25,14
2012-08-25,30
2012-08-25,102
2012-08-25,162
2012-08-25,288
2012-08-25,442
2012-08-25,457
2012-08-25,584
2012-08-25,517
2012-08-25,482
2012-08-25,233
2012-08-25,434
2012-08-25,403
2012-08-25,383
2012-08-25,354
2012-08-25,241
2012-08-25,208
2012-08-25,182
2012-08-25,158
2012-08-26,134
2012-08-26,134
2012-08-26,116
2012-08-26,53
2012-08-26,16
2012-08-26,16
2012-08-26,21
2012-08-26,34
2012-08-26,133
2012-08-26,263
2012-08-26,385
2012-08-26,482
2012-08-26,626
2012-08-26,541
2012-08-26,377
2012-08-26,391
2012-08-26,173
2012-08-26,233
2012-08-26,264
2012-08-26,292
2012-08-26,211
2012-08-26,166
2012-08-26,114
2012-08-26,80
2012-08-27,32
2012-08-27,7
2012-08-27,8
2012-08-27,4
2012-08-27,12
2012-08-27,36
2012-08-27,145
2012-08-27,433
2012-08-27,699
2012-08-27,342
2012-08-27,206
2012-08-27,229
2012-08-27,283
2012-08-27,288
2012-08-27,246
2012-08-27,282
2012-08-27,444
2012-08-27,845
2012-08-27,834
2012-08-27,573
2012-08-27,416
2012-08-27,278
2012-08-27,161
2012-08-27,114
2012-08-28,38
2012-08-28,21
2012-08-28,15
2012-08-28,4
2012-08-28,8
2012-08-28,42
2012-08-28,147
2012-08-28,269
2012-08-28,693
2012-08-28,395
2012-08-28,204
2012-08-28,218
2012-08-28,297
2012-08-28,288
2012-08-28,251
2012-08-28,317
2012-08-28,480
2012-08-28,864
2012-08-28,818
2012-08-28,597
2012-08-28,435
2012-08-28,314
2012-08-28,216
2012-08-28,109
2012-08-29,47
2012-08-29,14
2012-08-29,6
2012-08-29,9
2012-08-29,10
2012-08-29,40
2012-08-29,181
2012-08-29,554
2012-08-29,808
2012-08-29,348
2012-08-29,178
2012-08-29,253
2012-08-29,360
2012-08-29,300
2012-08-29,301
2012-08-29,338
2012-08-29,493
2012-08-29,870
2012-08-29,812
2012-08-29,643
2012-08-29,427
2012-08-29,313
2012-08-29,235
2012-08-29,157
2012-08-30,65
2012-08-30,23
2012-08-30,17
2012-08-30,5
2012-08-30,8
2012-08-30,35
2012-08-30,163
2012-08-30,532
2012-08-30,754
2012-08-30,396
2012-08-30,234
2012-08-30,276
2012-08-30,294
2012-08-30,290
2012-08-30,273
2012-08-30,338
2012-08-30,482
2012-08-30,844
2012-08-30,853
2012-08-30,610
2012-08-30,471
2012-08-30,307
2012-08-30,291
2012-08-30,152
2012-08-31,82
2012-08-31,32
2012-08-31,20
2012-08-31,5
2012-08-31,7
2012-08-31,29
2012-08-31,108
2012-08-31,421
2012-08-31,690
2012-08-31,398
2012-08-31,256
2012-08-31,309
2012-08-31,410
2012-08-31,368
2012-08-31,436
2012-08-31,526
2012-08-31,528
2012-08-31,617
2012-08-31,546
2012-08-31,452
2012-08-31,356
2012-08-31,303
2012-08-31,277
2012-08-31,174
2012-09-01,168
2012-09-01,79
2012-09-01,69
2012-09-01,35
2012-09-01,12
2012-09-01,22
2012-09-01,36
2012-09-01,66
2012-09-01,162
2012-09-01,237
2012-09-01,417
2012-09-01,492
2012-09-01,471
2012-09-01,504
2012-09-01,514
2012-09-01,563
2012-09-01,462
2012-09-01,463
2012-09-01,442
2012-09-01,392
2012-09-01,207
2012-09-01,104
2012-09-01,78
2012-09-01,145
2012-09-02,99
2012-09-02,73
2012-09-02,84
2012-09-02,42
2012-09-02,22
2012-09-02,12
2012-09-02,15
2012-09-02,42
2012-09-02,129
2012-09-02,232
2012-09-02,388
2012-09-02,489
2012-09-02,545
2012-09-02,493
2012-09-02,457
2012-09-02,355
2012-09-02,474
2012-09-02,503
2012-09-02,500
2012-09-02,292
2012-09-02,104
2012-09-02,171
2012-09-02,166
2012-09-02,123
2012-09-03,104
2012-09-03,55
2012-09-03,40
2012-09-03,28
2012-09-03,11
2012-09-03,4
2012-09-03,15
2012-09-03,43
2012-09-03,127
2012-09-03,229
2012-09-03,359
2012-09-03,459
2012-09-03,543
2012-09-03,566
2012-09-03,512
2012-09-03,449
2012-09-03,500
2012-09-03,498
2012-09-03,482
2012-09-03,374
2012-09-03,261
2012-09-03,184
2012-09-03,121
2012-09-03,70
2012-09-04,29
2012-09-04,24
2012-09-04,5
2012-09-04,10
2012-09-04,8
2012-09-04,38
2012-09-04,172
2012-09-04,493
2012-09-04,632
2012-09-04,323
2012-09-04,172
2012-09-04,198
2012-09-04,287
2012-09-04,275
2012-09-04,274
2012-09-04,292
2012-09-04,458
2012-09-04,856
2012-09-04,839
2012-09-04,552
2012-09-04,385
2012-09-04,268
2012-09-04,179
2012-09-04,95
2012-09-05,37
2012-09-05,13
2012-09-05,9
2012-09-05,4
2012-09-05,5
2012-09-05,40
2012-09-05,210
2012-09-05,500
2012-09-05,725
2012-09-05,290
2012-09-05,235
2012-09-05,217
2012-09-05,266
2012-09-05,234
2012-09-05,211
2012-09-05,245
2012-09-05,430
2012-09-05,863
2012-09-05,839
2012-09-05,662
2012-09-05,412
2012-09-05,296
2012-09-05,219
2012-09-05,150
2012-09-06,65
2012-09-06,18
2012-09-06,8
2012-09-06,9
2012-09-06,8
2012-09-06,38
2012-09-06,200
2012-09-06,482
2012-09-06,646
2012-09-06,123
2012-09-06,49
2012-09-06,62
2012-09-06,137
2012-09-06,191
2012-09-06,216
2012-09-06,270
2012-09-06,416
2012-09-06,808
2012-09-06,835
2012-09-06,558
2012-09-06,406
2012-09-06,272
2012-09-06,217
2012-09-06,169
2012-09-07,96
2012-09-07,29
2012-09-07,11
2012-09-07,9
2012-09-07,8
2012-09-07,40
2012-09-07,140
2012-09-07,486
2012-09-07,719
2012-09-07,344
2012-09-07,224
2012-09-07,296
2012-09-07,323
2012-09-07,354
2012-09-07,253
2012-09-07,331
2012-09-07,470
2012-09-07,772
2012-09-07,792
2012-09-07,568
2012-09-07,391
2012-09-07,301
2012-09-07,299
2012-09-07,248
2012-09-08,150
2012-09-08,117
2012-09-08,77
2012-09-08,43
2012-09-08,11
2012-09-08,15
2012-09-08,34
2012-09-08,82
2012-09-08,230
2012-09-08,348
2012-09-08,422
2012-09-08,578
2012-09-08,694
2012-09-08,668
2012-09-08,626
2012-09-08,512
2012-09-08,114
2012-09-08,171
2012-09-08,167
2012-09-08,215
2012-09-08,194
2012-09-08,181
2012-09-08,194
2012-09-08,133
2012-09-09,124
2012-09-09,124
2012-09-09,96
2012-09-09,46
2012-09-09,28
2012-09-09,55
2012-09-09,35
2012-09-09,70
2012-09-09,170
2012-09-09,299
2012-09-09,495
2012-09-09,585
2012-09-09,757
2012-09-09,729
2012-09-09,647
2012-09-09,696
2012-09-09,701
2012-09-09,671
2012-09-09,560
2012-09-09,496
2012-09-09,356
2012-09-09,206
2012-09-09,189
2012-09-09,92
2012-09-10,41
2012-09-10,18
2012-09-10,17
2012-09-10,12
2012-09-10,5
2012-09-10,40
2012-09-10,180
2012-09-10,447
2012-09-10,730
2012-09-10,361
2012-09-10,210
2012-09-10,236
2012-09-10,332
2012-09-10,323
2012-09-10,340
2012-09-10,346
2012-09-10,488
2012-09-10,871
2012-09-10,968
2012-09-10,633
2012-09-10,390
2012-09-10,285
2012-09-10,159
2012-09-10,93
2012-09-11,32
2012-09-11,10
2012-09-11,6
2012-09-11,8
2012-09-11,9
2012-09-11,44
2012-09-11,211
2012-09-11,596
2012-09-11,750
2012-09-11,358
2012-09-11,196
2012-09-11,247
2012-09-11,316
2012-09-11,328
2012-09-11,255
2012-09-11,326
2012-09-11,536
2012-09-11,970
2012-09-11,877
2012-09-11,596
2012-09-11,461
2012-09-11,310
2012-09-11,216
2012-09-11,109
2012-09-12,49
2012-09-12,21
2012-09-12,11
2012-09-12,7
2012-09-12,5
2012-09-12,48
2012-09-12,205
2012-09-12,557
2012-09-12,770
2012-09-12,328
2012-09-12,205
2012-09-12,232
2012-09-12,352
2012-09-12,323
2012-09-12,278
2012-09-12,318
2012-09-12,509
2012-09-12,925
2012-09-12,977
2012-09-12,635
2012-09-12,470
2012-09-12,306
2012-09-12,212
2012-09-12,127
2012-09-13,57
2012-09-13,28
2012-09-13,9
2012-09-13,11
2012-09-13,6
2012-09-13,57
2012-09-13,195
2012-09-13,571
2012-09-13,758
2012-09-13,338
2012-09-13,212
2012-09-13,254
2012-09-13,297
2012-09-13,283
2012-09-13,274
2012-09-13,352
2012-09-13,491
2012-09-13,884
2012-09-13,852
2012-09-13,674
2012-09-13,463
2012-09-13,317
2012-09-13,251
2012-09-13,170
2012-09-14,87
2012-09-14,41
2012-09-14,30
2012-09-14,14
2012-09-14,12
2012-09-14,41
2012-09-14,152
2012-09-14,454
2012-09-14,766
2012-09-14,347
2012-09-14,246
2012-09-14,280
2012-09-14,409
2012-09-14,408
2012-09-14,371
2012-09-14,367
2012-09-14,563
2012-09-14,894
2012-09-14,808
2012-09-14,579
2012-09-14,404
2012-09-14,312
2012-09-14,229
2012-09-14,195
2012-09-15,207
2012-09-15,109
2012-09-15,93
2012-09-15,37
2012-09-15,6
2012-09-15,16
2012-09-15,33
2012-09-15,73
2012-09-15,212
2012-09-15,342
2012-09-15,442
2012-09-15,627
2012-09-15,706
2012-09-15,704
2012-09-15,715
2012-09-15,654
2012-09-15,783
2012-09-15,729
2012-09-15,614
2012-09-15,478
2012-09-15,330
2012-09-15,296
2012-09-15,279
2012-09-15,229
2012-09-16,151
2012-09-16,117
2012-09-16,89
2012-09-16,48
2012-09-16,8
2012-09-16,13
2012-09-16,35
2012-09-16,71
2012-09-16,128
2012-09-16,296
2012-09-16,490
2012-09-16,559
2012-09-16,656
2012-09-16,694
2012-09-16,635
2012-09-16,557
2012-09-16,596
2012-09-16,570
2012-09-16,481
2012-09-16,403
2012-09-16,324
2012-09-16,191
2012-09-16,127
2012-09-16,94
2012-09-17,45
2012-09-17,21
2012-09-17,13
2012-09-17,7
2012-09-17,11
2012-09-17,45
2012-09-17,164
2012-09-17,492
2012-09-17,683
2012-09-17,299
2012-09-17,202
2012-09-17,252
2012-09-17,295
2012-09-17,343
2012-09-17,332
2012-09-17,338
2012-09-17,453
2012-09-17,842
2012-09-17,774
2012-09-17,486
2012-09-17,340
2012-09-17,233
2012-09-17,129
2012-09-17,70
2012-09-18,13
2012-09-18,5
2012-09-18,4
2012-09-18,6
2012-09-18,7
2012-09-18,48
2012-09-18,167
2012-09-18,356
2012-09-18,672
2012-09-18,293
2012-09-18,160
2012-09-18,151
2012-09-18,88
2012-09-18,114
2012-09-18,143
2012-09-18,36
2012-09-18,141
2012-09-18,338
2012-09-18,281
2012-09-18,324
2012-09-18,290
2012-09-18,207
2012-09-18,151
2012-09-18,78
2012-09-19,26
2012-09-19,12
2012-09-19,3
2012-09-19,5
2012-09-19,10
2012-09-19,56
2012-09-19,172
2012-09-19,545
2012-09-19,797
2012-09-19,362
2012-09-19,192
2012-09-19,247
2012-09-19,313
2012-09-19,289
2012-09-19,286
2012-09-19,311
2012-09-19,466
2012-09-19,886
2012-09-19,892
2012-09-19,611
2012-09-19,409
2012-09-19,349
2012-09-19,229
2012-09-19,123
2012-09-20,58
2012-09-20,18
2012-09-20,11
2012-09-20,6
2012-09-20,6
2012-09-20,56
2012-09-20,170
2012-09-20,534
2012-09-20,790
2012-09-20,355
2012-09-20,190
2012-09-20,243
2012-09-20,290
2012-09-20,336
2012-09-20,298
2012-09-20,291
2012-09-20,457
2012-09-20,976
2012-09-20,900
2012-09-20,603
2012-09-20,417
2012-09-20,274
2012-09-20,287
2012-09-20,154
2012-09-21,66
2012-09-21,49
2012-09-21,14
2012-09-21,12
2012-09-21,10
2012-09-21,49
2012-09-21,165
2012-09-21,503
2012-09-21,757
2012-09-21,383
2012-09-21,225
2012-09-21,321
2012-09-21,389
2012-09-21,421
2012-09-21,412
2012-09-21,423
2012-09-21,567
2012-09-21,846
2012-09-21,805
2012-09-21,588
2012-09-21,369
2012-09-21,312
2012-09-21,295
2012-09-21,186
2012-09-22,172
2012-09-22,124
2012-09-22,83
2012-09-22,45
2012-09-22,15
2012-09-22,17
2012-09-22,41
2012-09-22,77
2012-09-22,218
2012-09-22,377
2012-09-22,474
2012-09-22,626
2012-09-22,688
2012-09-22,707
2012-09-22,654
2012-09-22,750
2012-09-22,680
2012-09-22,646
2012-09-22,598
2012-09-22,407
2012-09-22,325
2012-09-22,261
2012-09-22,239
2012-09-22,171
2012-09-23,180
2012-09-23,142
2012-09-23,95
2012-09-23,54
2012-09-23,10
2012-09-23,6
2012-09-23,16
2012-09-23,57
2012-09-23,175
2012-09-23,276
2012-09-23,489
2012-09-23,570
2012-09-23,776
2012-09-23,702
2012-09-23,666
2012-09-23,640
2012-09-23,691
2012-09-23,723
2012-09-23,540
2012-09-23,413
2012-09-23,252
2012-09-23,196
2012-09-23,138
2012-09-23,100
2012-09-24,64
2012-09-24,18
2012-09-24,8
2012-09-24,5
2012-09-24,8
2012-09-24,37
2012-09-24,168
2012-09-24,530
2012-09-24,750
2012-09-24,328
2012-09-24,198
2012-09-24,238
2012-09-24,342
2012-09-24,328
2012-09-24,303
2012-09-24,300
2012-09-24,516
2012-09-24,898
2012-09-24,853
2012-09-24,590
2012-09-24,432
2012-09-24,256
2012-09-24,172
2012-09-24,94
2012-09-25,64
2012-09-25,13
2012-09-25,14
2012-09-25,5
2012-09-25,9
2012-09-25,47
2012-09-25,194
2012-09-25,556
2012-09-25,805
2012-09-25,409
2012-09-25,170
2012-09-25,218
2012-09-25,302
2012-09-25,305
2012-09-25,293
2012-09-25,303
2012-09-25,495
2012-09-25,967
2012-09-25,822
2012-09-25,539
2012-09-25,425
2012-09-25,297
2012-09-25,188
2012-09-25,98
2012-09-26,40
2012-09-26,29
2012-09-26,17
2012-09-26,10
2012-09-26,14
2012-09-26,36
2012-09-26,182
2012-09-26,532
2012-09-26,838
2012-09-26,334
2012-09-26,185
2012-09-26,227
2012-09-26,316
2012-09-26,340
2012-09-26,277
2012-09-26,300
2012-09-26,468
2012-09-26,953
2012-09-26,884
2012-09-26,627
2012-09-26,434
2012-09-26,360
2012-09-26,215
2012-09-26,115
2012-09-27,65
2012-09-27,21
2012-09-27,16
2012-09-27,7
2012-09-27,8
2012-09-27,66
2012-09-27,169
2012-09-27,558
2012-09-27,794
2012-09-27,335
2012-09-27,208
2012-09-27,294
2012-09-27,335
2012-09-27,326
2012-09-27,258
2012-09-27,296
2012-09-27,472
2012-09-27,905
2012-09-27,899
2012-09-27,559
2012-09-27,457
2012-09-27,253
2012-09-27,47
2012-09-27,45
2012-09-28,17
2012-09-28,13
2012-09-28,10
2012-09-28,7
2012-09-28,12
2012-09-28,38
2012-09-28,138
2012-09-28,394
2012-09-28,705
2012-09-28,426
2012-09-28,245
2012-09-28,361
2012-09-28,380
2012-09-28,410
2012-09-28,399
2012-09-28,392
2012-09-28,502
2012-09-28,808
2012-09-28,667
2012-09-28,508
2012-09-28,336
2012-09-28,237
2012-09-28,220
2012-09-28,190
2012-09-29,149
2012-09-29,101
2012-09-29,92
2012-09-29,29
2012-09-29,14
2012-09-29,15
2012-09-29,37
2012-09-29,73
2012-09-29,211
2012-09-29,332
2012-09-29,472
2012-09-29,663
2012-09-29,682
2012-09-29,686
2012-09-29,750
2012-09-29,727
2012-09-29,722
2012-09-29,712
2012-09-29,594
2012-09-29,470
2012-09-29,315
2012-09-29,292
2012-09-29,221
2012-09-29,196
2012-09-30,147
2012-09-30,116
2012-09-30,92
2012-09-30,58
2012-09-30,7
2012-09-30,10
2012-09-30,22
2012-09-30,57
2012-09-30,144
2012-09-30,285
2012-09-30,479
2012-09-30,591
2012-09-30,680
2012-09-30,594
2012-09-30,612
2012-09-30,649
2012-09-30,648
2012-09-30,575
2012-09-30,401
2012-09-30,257
2012-09-30,194
2012-09-30,123
2012-09-30,91
2012-09-30,57
2012-10-01,45
2012-10-01,18
2012-10-01,12
2012-10-01,7
2012-10-01,10
2012-10-01,36
2012-10-01,155
2012-10-01,483
2012-10-01,784
2012-10-01,340
2012-10-01,179
2012-10-01,272
2012-10-01,323
2012-10-01,305
2012-10-01,244
2012-10-01,329
2012-10-01,459
2012-10-01,856
2012-10-01,613
2012-10-01,516
2012-10-01,262
2012-10-01,218
2012-10-01,207
2012-10-01,105
2012-10-02,31
2012-10-02,11
2012-10-02,2
2012-10-02,5
2012-10-02,10
2012-10-02,43
2012-10-02,179
2012-10-02,260
2012-10-02,134
2012-10-02,86
2012-10-02,45
2012-10-02,99
2012-10-02,104
2012-10-02,154
2012-10-02,163
2012-10-02,209
2012-10-02,374
2012-10-02,715
2012-10-02,687
2012-10-02,395
2012-10-02,306
2012-10-02,289
2012-10-02,240
2012-10-02,98
2012-10-03,52
2012-10-03,19
2012-10-03,9
2012-10-03,7
2012-10-03,11
2012-10-03,34
2012-10-03,177
2012-10-03,515
2012-10-03,809
2012-10-03,362
2012-10-03,175
2012-10-03,230
2012-10-03,358
2012-10-03,279
2012-10-03,251
2012-10-03,319
2012-10-03,478
2012-10-03,917
2012-10-03,810
2012-10-03,593
2012-10-03,497
2012-10-03,209
2012-10-03,241
2012-10-03,220
2012-10-04,76
2012-10-04,25
2012-10-04,13
2012-10-04,11
2012-10-04,10
2012-10-04,39
2012-10-04,133
2012-10-04,391
2012-10-04,738
2012-10-04,359
2012-10-04,177
2012-10-04,214
2012-10-04,288
2012-10-04,294
2012-10-04,267
2012-10-04,325
2012-10-04,497
2012-10-04,901
2012-10-04,887
2012-10-04,534
2012-10-04,441
2012-10-04,321
2012-10-04,232
2012-10-04,155
2012-10-05,102
2012-10-05,46
2012-10-05,11
2012-10-05,16
2012-10-05,11
2012-10-05,41
2012-10-05,137
2012-10-05,428
2012-10-05,785
2012-10-05,384
2012-10-05,260
2012-10-05,304
2012-10-05,468
2012-10-05,424
2012-10-05,400
2012-10-05,470
2012-10-05,634
2012-10-05,900
2012-10-05,761
2012-10-05,500
2012-10-05,372
2012-10-05,267
2012-10-05,264
2012-10-05,171
2012-10-06,191
2012-10-06,141
2012-10-06,75
2012-10-06,56
2012-10-06,11
2012-10-06,10
2012-10-06,30
2012-10-06,84
2012-10-06,206
2012-10-06,395
2012-10-06,539
2012-10-06,647
2012-10-06,743
2012-10-06,710
2012-10-06,576
2012-10-06,620
2012-10-06,659
2012-10-06,610
2012-10-06,495
2012-10-06,341
2012-10-06,247
2012-10-06,215
2012-10-06,185
2012-10-06,179
2012-10-07,127
2012-10-07,109
2012-10-07,74
2012-10-07,22
2012-10-07,11
2012-10-07,10
2012-10-07,23
2012-10-07,35
2012-10-07,62
2012-10-07,86
2012-10-07,185
2012-10-07,336
2012-10-07,392
2012-10-07,320
2012-10-07,314
2012-10-07,306
2012-10-07,333
2012-10-07,157
2012-10-07,106
2012-10-07,114
2012-10-07,116
2012-10-07,113
2012-10-07,79
2012-10-07,80
2012-10-08,51
2012-10-08,37
2012-10-08,15
2012-10-08,10
2012-10-08,7
2012-10-08,19
2012-10-08,59
2012-10-08,154
2012-10-08,397
2012-10-08,332
2012-10-08,298
2012-10-08,308
2012-10-08,341
2012-10-08,405
2012-10-08,420
2012-10-08,370
2012-10-08,377
2012-10-08,497
2012-10-08,456
2012-10-08,371
2012-10-08,227
2012-10-08,151
2012-10-08,107
2012-10-08,69
2012-10-09,31
2012-10-09,13
2012-10-09,7
2012-10-09,3
2012-10-09,7
2012-10-09,19
2012-10-09,143
2012-10-09,362
2012-10-09,713
2012-10-09,382
2012-10-09,164
2012-10-09,193
2012-10-09,260
2012-10-09,238
2012-10-09,244
2012-10-09,254
2012-10-09,424
2012-10-09,806
2012-10-09,784
2012-10-09,514
2012-10-09,360
2012-10-09,225
2012-10-09,162
2012-10-09,84
2012-10-10,33
2012-10-10,8
2012-10-10,8
2012-10-10,6
2012-10-10,6
2012-10-10,40
2012-10-10,175
2012-10-10,507
2012-10-10,839
2012-10-10,366
2012-10-10,217
2012-10-10,291
2012-10-10,390
2012-10-10,297
2012-10-10,271
2012-10-10,319
2012-10-10,566
2012-10-10,948
2012-10-10,844
2012-10-10,566
2012-10-10,392
2012-10-10,269
2012-10-10,197
2012-10-10,136
2012-10-11,42
2012-10-11,11
2012-10-11,11
2012-10-11,3
2012-10-11,10
2012-10-11,42
2012-10-11,159
2012-10-11,478
2012-10-11,798
2012-10-11,355
2012-10-11,204
2012-10-11,251
2012-10-11,326
2012-10-11,291
2012-10-11,348
2012-10-11,460
2012-10-11,481
2012-10-11,827
2012-10-11,692
2012-10-11,743
2012-10-11,415
2012-10-11,260
2012-10-11,177
2012-10-11,186
2012-10-12,68
2012-10-12,37
2012-10-12,16
2012-10-12,6
2012-10-12,8
2012-10-12,35
2012-10-12,143
2012-10-12,392
2012-10-12,745
2012-10-12,400
2012-10-12,275
2012-10-12,313
2012-10-12,387
2012-10-12,381
2012-10-12,371
2012-10-12,455
2012-10-12,520
2012-10-12,837
2012-10-12,642
2012-10-12,493
2012-10-12,308
2012-10-12,190
2012-10-12,160
2012-10-12,100
